"passenger_count","dist","pickup_mnth","pickup_yr","pickup_hour","fare_amount"
"1",2.01060027900553,"06","2014","13",23.8601737280137
"1",1.23211631507928,"06","2014","13",23.8601737280137
"1",1.2120576136851,"06","2014","13",23.8601737280137
"1",4.17165087227793,"06","2014","13",23.8601737280137
"1",4.32358559636947,"06","2014","13",23.8601737280137
"1",2.98140022191863,"06","2014","13",23.8601737280137
"1",3.93893749301258,"06","2014","13",23.8601737280137
"1",1.3951098527298,"06","2014","13",23.8601737280137
"1",2.64529812827217,"06","2014","13",23.8601737280137
"1",2.80463900476708,"06","2014","13",23.8601737280137
"1",1.23655161336109,"06","2014","13",23.8601737280137
"1",20.8247536701794,"06","2014","13",23.8601737280137
"1",1.2517131458317,"06","2014","13",23.8601737280137
"1",0.0251579955039031,"06","2014","13",14.0120997258297
"1",0.579423839971228,"06","2014","13",17.2812933358569
"1",3.07485036707286,"06","2014","13",23.8601737280137
"1",2.46974774981374,"06","2014","13",23.8601737280137
"1",3.07439666641374,"06","2014","13",23.8601737280137
"1",9.56756493392204,"06","2014","13",23.8601737280137
"1",10.9833073054085,"06","2014","13",23.8601737280137
"1",6.24235856773968,"06","2014","13",23.8601737280137
"1",2.79563938632045,"06","2014","13",23.8601737280137
"1",2.3792345054431,"06","2014","13",23.8601737280137
"1",1.15884794361529,"06","2014","13",23.8601737280137
"1",1.76026046504897,"06","2014","13",23.8601737280137
"1",8.32319246160376,"06","2014","13",23.8601737280137
"1",2.90813108576494,"06","2014","13",23.8601737280137
"1",1.42040539810305,"06","2014","13",23.8601737280137
"1",2.636140961464,"06","2014","13",23.8601737280137
"1",2.62780512019243,"06","2014","13",23.8601737280137
"1",2.05932052814383,"06","2014","13",23.8601737280137
"1",0.998059358929175,"06","2014","13",23.8601737280137
"1",1.3621105526964,"06","2014","13",23.8601737280137
"1",0.61159332302358,"06","2014","13",19.4386338470613
"1",1.59142287534618,"06","2014","13",23.8601737280137
"1",3.14266131219627,"06","2014","13",23.8601737280137
"1",1.68492553956193,"06","2014","13",23.8601737280137
"1",5.72162563982422,"06","2014","13",23.8601737280137
"1",0.96043105006168,"06","2014","13",23.6875737280137
"1",0.328614376998881,"06","2014","13",13.067800131407
"1",1.50436154548405,"06","2014","13",23.8601737280137
"1",1.29089258544379,"06","2014","13",23.8601737280137
"1",1.37760986981405,"06","2014","13",23.8601737280137
"1",0.585629409311374,"06","2014","13",17.3227933358569
"1",3.37956765722474,"06","2014","13",23.8601737280137
"1",0.94705120127602,"06","2014","13",23.3223237280137
"1",7.18370079335714,"06","2014","13",23.8601737280137
"1",1.91471168141536,"06","2014","13",23.8601737280137
"1",0.615348495422551,"06","2014","13",21.8101967042042
"1",2.22267476039829,"06","2014","13",23.8601737280137
"1",1.99448039554456,"06","2014","13",23.8601737280137
"1",0.831100567887401,"06","2014","13",26.4113120613471
"1",1.13810699816111,"06","2014","13",23.8601737280137
"1",2.33422005131035,"06","2014","13",23.8601737280137
"1",2.69412416564517,"06","2014","13",23.8601737280137
"1",2.3278024162546,"06","2014","13",23.8601737280137
"1",2.04666945617849,"06","2014","13",23.8601737280137
"1",0.979214290143815,"06","2014","13",23.8635070613471
"1",2.95363363800608,"06","2014","13",23.8601737280137
"1",2.24560625197559,"06","2014","13",23.8601737280137
"1",1.20380104191186,"12","2011","09",19.1674307232704
"1",0.749691730812044,"12","2011","09",20.9358657232704
"1",3.98788647942595,"12","2011","09",19.1674307232704
"1",1.95257802991316,"12","2011","09",19.1674307232704
"1",1.95634670785245,"12","2011","09",19.1674307232704
"1",7.92321925152352,"06","2013","00",21.2681498290598
"1",3.40586771792713,"06","2013","00",21.2681498290598
"1",2.49188586052627,"02","2009","13",20.0356009523809
"1",4.49893658987685,"02","2009","13",20.0356009523809
"1",1.4169549550958,"02","2009","13",20.0356009523809
"1",9.89849800495203,"08","2010","21",19.7662296536797
"1",6.50100498194483,"08","2010","21",19.7662296536797
"1",0.657365753470782,"08","2010","21",17.5670486828774
"1",2.73739245494229,"08","2010","21",19.7662296536797
"1",0.290221510244502,"08","2012","08",14.5869013247624
"1",6.04094458327424,"08","2012","08",19.9099966220153
"1",0.966023839758099,"11","2013","08",23.5976840037754
"1",2.53475861254967,"11","2013","08",24.4456756704421
"1",2.39793510853365,"11","2013","08",24.4456756704421
"1",2.46625425950523,"06","2011","20",18.506968992674
"1",8.7311687469152,"06","2011","20",18.506968992674
"1",1.57440976861698,"03","2011","20",17.6318260275689
"1",0.281746470396314,"03","2011","20",8.1829516199797
"1",2.63566677758247,"03","2011","20",17.6318260275689
"1",1.48843804389625,"08","2011","20",17.6792524994304
"1",1.97174924662299,"08","2011","20",17.6792524994304
"1",8.71758248120634,"08","2011","20",17.6792524994304
"1",2.09128288671013,"08","2011","20",17.6792524994304
"1",6.06490211383031,"02","2015","15",24.3167505188145
"1",2.04129532739376,"02","2015","15",24.3167505188145
"1",5.31725669132728,"02","2015","15",24.3167505188145
"1",2.12786738544005,"02","2015","15",24.3167505188145
"1",2.47472879314617,"01","2013","11",27.1454749801587
"1",2.17299582259068,"09","2014","19",22.3262915323565
"1",1.76362074078217,"11","2013","18",27.130052239011
"1",3.33444541244733,"11","2013","18",27.130052239011
"1",20.2404305268835,"04","2013","16",23.973979044289
"1",1.37480753731253,"04","2013","16",23.973979044289
"1",1.99505858751985,"09","2013","14",21.4957176470588
"1",2.00459900402359,"09","2013","14",21.4957176470588
"1",0.91666220662265,"09","2013","14",21.7071874955437
"1",1.2074467544741,"05","2011","13",22.7203207232704
"1",1.29378615495627,"05","2011","13",22.7203207232704
"1",2.7068936789446,"05","2011","13",22.7203207232704
"1",1.3845130189078,"11","2011","16",22.7482475919573
"1",3.83983822750151,"11","2011","16",22.7482475919573
"1",0.937372018049705,"01","2015","20",22.9012838827839
"1",2.0966658177279,"11","2010","23",24.8221099206349
"1",3.08818264466559,"11","2010","23",24.8221099206349
"1",3.37695897681604,"11","2010","23",24.8221099206349
"1",0.299722713491363,"03","2011","15",8.64745876805919
"1",1.8341843773652,"03","2011","15",18.1821391076175
"1",1.23861115208215,"05","2010","10",19.0998120634921
"1",0.864700787121215,"05","2010","10",19.6767855483405
"1",2.43881467207976,"05","2010","10",19.0998120634921
"1",2.87772311221079,"05","2010","10",19.0998120634921
"1",1.8778055304176,"06","2012","16",21.3323694688645
"1",6.9635664259009,"08","2012","22",21.4710790983743
"1",1.16543745182732,"08","2012","22",21.4710790983743
"1",5.03701552506347,"12","2012","02",22.0193554634309
"1",4.05278472091883,"06","2012","15",20.5334317460317
"1",1.71481604410737,"06","2012","15",20.5334317460317
"1",4.077719954969,"06","2012","15",20.5334317460317
"1",1.4713721054689,"06","2012","15",20.5334317460317
"1",5.21498842156047,"10","2011","23",21.5137194444444
"1",5.86731598954119,"10","2011","23",21.5137194444444
"1",5.51663551773044,"10","2011","23",21.5137194444444
"1",0.44261013524422,"10","2011","23",12.8550623321123
"1",4.49850119622669,"10","2011","23",21.5137194444444
"1",0.476084062678667,"10","2011","23",12.372080952381
"1",4.78298239954748,"10","2011","23",21.5137194444444
"1",10.8733948767683,"10","2011","23",21.5137194444444
"1",3.57916887021678,"10","2011","23",21.5137194444444
"1",1.77497640013072,"10","2011","23",21.5137194444444
"1",1.80374999925,"10","2011","23",21.5137194444444
"1",2.44423099859336,"10","2011","23",21.5137194444444
"1",1.22282292687476,"10","2011","23",21.5137194444444
"1",1.68562283634968,"10","2011","23",21.5137194444444
"1",1.18762656397225,"10","2011","23",21.5137194444444
"1",2.98908262157909,"10","2011","23",21.5137194444444
"1",2.46129669991764,"10","2011","23",21.5137194444444
"1",9.21651742043177,"10","2011","23",21.5137194444444
"1",3.76300398495476,"10","2011","23",21.5137194444444
"1",1.61103729802063,"10","2011","23",21.5137194444444
"1",1.11209699609555,"10","2011","23",21.5137194444444
"1",3.17229827505221,"10","2011","23",21.5137194444444
"1",2.81329176224161,"10","2011","23",21.5137194444444
"1",4.35042169804166,"10","2011","23",21.5137194444444
"1",3.71630298916137,"10","2011","23",21.5137194444444
"1",1.98443726423105,"10","2011","23",21.5137194444444
"1",1.10730041509058,"10","2011","23",21.5137194444444
"1",1.66120891291959,"10","2011","23",21.5137194444444
"1",2.75527275816159,"10","2011","23",21.5137194444444
"1",5.42529522399502,"10","2011","23",21.5137194444444
"1",3.53797492101823,"10","2011","23",21.5137194444444
"1",9.86882991308202,"10","2011","23",21.5137194444444
"1",22.3694502627933,"10","2011","23",21.5137194444444
"1",2.51600952002397,"10","2011","23",21.5137194444444
"1",2.81670866934679,"10","2011","23",21.5137194444444
"1",8.79914915372522,"10","2011","23",21.5137194444444
"1",8.21088816650203,"10","2011","23",21.5137194444444
"1",3.19277305170345,"10","2011","23",21.5137194444444
"1",7.08065980224742,"10","2011","23",21.5137194444444
"1",7.55279734682115,"10","2011","23",21.5137194444444
"1",2.52732287295339,"10","2011","23",21.5137194444444
"1",6.20498823601601,"10","2011","23",21.5137194444444
"1",3.21177063699069,"10","2011","23",21.5137194444444
"1",8.42814416688257,"10","2011","23",21.5137194444444
"1",3.0813346161823,"10","2011","23",21.5137194444444
"1",4.84321650975499,"10","2011","23",21.5137194444444
"1",13.6315767967219,"10","2011","23",21.5137194444444
"1",5.10625038859652,"10","2011","23",21.5137194444444
"1",6.87623502853952,"10","2011","23",21.5137194444444
"1",2.04749427206732,"10","2011","23",21.5137194444444
"1",6.23335604010974,"10","2011","23",21.5137194444444
"1",8.51636550737278,"10","2011","23",21.5137194444444
"1",20.0120184279869,"10","2011","23",21.5137194444444
"1",2.94033278208651,"10","2011","23",21.5137194444444
"1",0.303215760562471,"10","2011","23",8.72768565268939
"1",0.721278589696482,"10","2011","23",17.4708136075036
"1",3.31535067920371,"03","2013","12",23.747775
"1",2.50665420597329,"03","2013","12",23.747775
"1",3.43754558371127,"03","2013","12",23.747775
"1",1.38272702749472,"03","2013","12",23.747775
"1",1.43541036802809,"03","2013","12",23.747775
"1",6.02014585998125,"06","2013","03",21.9082926068376
"1",1.7666787248246,"06","2013","03",21.9082926068376
"1",2.34297686258618,"07","2013","23",21.7022374618859
"1",8.33108786116961,"12","2009","02",18.571142122807
"1",1.24626550649686,"10","2009","03",18.4967757692308
"1",8.81925619204702,"09","2011","22",20.4468237924235
"1",3.56095388179077,"09","2011","22",20.4468237924235
"1",2.57420510361609,"06","2015","20",27.1967662154158
"1",2.79245299687292,"07","2014","08",24.0194823015873
"1",3.86344032462405,"07","2014","08",24.0194823015873
"1",2.3680830840458,"12","2011","13",24.0909957232704
"1",0.91712714379383,"12","2011","13",23.9287690566038
"1",6.06454911582143,"10","2011","22",28.9527866910867
"1",2.89581444028333,"10","2011","22",28.9527866910867
"1",2.15171786302271,"10","2011","22",28.9527866910867
"1",2.52238511441073,"09","2013","16",22.9124615873016
"1",2.69997016957142,"09","2013","16",22.9124615873016
"1",0.963106634987967,"02","2014","09",20.9953678888889
"1",1.06555840174157,"02","2014","09",21.5066278888889
"1",0.765321850954238,"02","2014","09",22.2448941666667
"1",11.7514898825093,"06","2009","16",19.7680568614719
"1",0.762345761354654,"06","2009","16",20.6377629399032
"1",2.17719705667233,"06","2009","16",19.7680568614719
"1",19.7167240449471,"06","2009","16",19.7680568614719
"1",3.55512348159908,"06","2009","16",19.7680568614719
"1",12.8558152575084,"06","2009","16",19.7680568614719
"1",1.84814750639798,"06","2009","16",19.7680568614719
"1",0.205070896818859,"06","2009","16",10.6545920619065
"1",2.75791689815992,"06","2009","16",19.7680568614719
"1",3.19487753979782,"06","2009","16",19.7680568614719
"1",1.58150525324428,"06","2009","16",19.7680568614719
"1",0.274675717425251,"06","2009","16",11.9671732582158
"1",0.622144645200083,"06","2009","16",16.4133873376623
"1",1.75458528836021,"06","2009","16",19.7680568614719
"1",3.01716425776514,"06","2009","16",19.7680568614719
"1",0.905492328751494,"06","2009","16",19.6410085281385
"1",2.11304432240461,"06","2009","16",19.7680568614719
"1",0.929928765060042,"06","2009","16",19.1473818614719
"1",1.76944443113435,"06","2009","16",19.7680568614719
"1",2.89636773000983,"06","2009","16",19.7680568614719
"1",4.11630871365598,"06","2009","16",19.7680568614719
"1",1.25661363449419,"06","2009","16",19.7680568614719
"1",0.141541648274493,"06","2009","16",6.2968627783845
"1",1.869999494311,"06","2009","16",19.7680568614719
"1",2.22893066791943,"06","2009","16",19.7680568614719
"1",3.1001728379182,"06","2009","16",19.7680568614719
"1",3.78267144259692,"06","2009","16",19.7680568614719
"1",2.41209061649704,"06","2009","16",19.7680568614719
"1",2.03048344219389,"06","2009","16",19.7680568614719
"1",0.75761200297986,"06","2009","16",20.8121562732366
"1",15.2130685711162,"06","2009","16",19.7680568614719
"1",2.86055784210476,"06","2009","16",19.7680568614719
"1",9.97163714148638,"06","2009","16",19.7680568614719
"1",1.84234161228231,"06","2009","16",19.7680568614719
"1",1.13067352175509,"06","2009","16",19.7680568614719
"1",1.34977091537008,"06","2009","16",19.7680568614719
"1",1.40872836986489,"06","2009","16",19.7680568614719
"1",4.73754295353016,"06","2009","16",19.7680568614719
"1",1.19618124566121,"06","2009","16",19.7680568614719
"1",9.34418308848739,"06","2009","16",19.7680568614719
"1",1.81103979844354,"06","2009","16",19.7680568614719
"1",2.28151395091197,"06","2009","16",19.7680568614719
"1",6.40367305511628,"06","2009","16",19.7680568614719
"1",3.37609326596194,"06","2009","16",19.7680568614719
"1",2.00207975366191,"06","2009","16",19.7680568614719
"1",3.72237755349556,"06","2009","16",19.7680568614719
"1",1.03201579041624,"06","2009","16",19.7680568614719
"1",0.91188253314818,"06","2009","16",19.6138085281385
"1",0.873024663105246,"06","2009","16",20.6792885281385
"1",0.295858939371504,"06","2009","16",10.5392842250268
"1",2.34900859336738,"06","2009","16",19.7680568614719
"1",2.68910942726627,"06","2009","16",19.7680568614719
"1",8.23298141747698,"06","2009","16",19.7680568614719
"1",0.00148743484131542,"06","2009","16",11.1225685247548
"1",4.39381121953292,"06","2009","16",19.7680568614719
"1",0.766654010709292,"06","2009","16",21.0735129399032
"1",2.09125207802141,"06","2009","16",19.7680568614719
"1",8.76575465259485,"06","2009","16",19.7680568614719
"1",0.855091386702614,"06","2009","16",20.7626285281385
"1",6.18337533717467,"06","2009","16",19.7680568614719
"1",7.4553823378863,"06","2009","16",19.7680568614719
"1",0.42996660857882,"06","2009","16",12.3080151448189
"1",1.06513503753439,"06","2009","16",19.7680568614719
"1",1.5748084245912,"06","2009","16",19.7680568614719
"1",1.0852755884243,"06","2009","16",19.7680568614719
"1",3.70912082137317,"06","2009","16",19.7680568614719
"1",3.6920023315466,"06","2009","16",19.7680568614719
"1",1.21841382252721,"06","2009","16",19.7680568614719
"1",3.2293634862681,"06","2009","16",19.7680568614719
"1",2.36444035001966,"06","2009","16",19.7680568614719
"1",4.43217455564834,"06","2009","16",19.7680568614719
"1",3.92307844145248,"06","2009","16",19.7680568614719
"1",1.54152501362303,"06","2009","16",19.7680568614719
"1",3.92189307876535,"06","2009","16",19.7680568614719
"1",0.931577126624616,"06","2009","16",19.1887818614719
"1",0.679389417571036,"06","2009","16",18.0775174637128
"1",0.649251774657544,"06","2009","16",15.4772587662338
"1",1.9445738390444,"06","2009","16",19.7680568614719
"1",1.26208370786667,"06","2009","16",19.7680568614719
"1",1.45988475064149,"06","2009","16",19.7680568614719
"1",1.69653068903198,"06","2009","16",19.7680568614719
"1",1.11708152877108,"06","2009","16",19.7680568614719
"1",1.69427815286015,"06","2009","16",19.7680568614719
"1",1.82128734326507,"06","2009","16",19.7680568614719
"1",2.38134703931785,"06","2009","16",19.7680568614719
"1",1.22947199301593,"06","2009","16",19.7680568614719
"1",2.00699122279499,"06","2009","16",19.7680568614719
"1",1.04590542581053,"06","2009","16",19.7680568614719
"1",1.66568720771655,"06","2009","16",19.7680568614719
"1",7.04743003975176,"06","2009","16",19.7680568614719
"1",1.35619958074675,"06","2009","16",19.7680568614719
"1",2.03893272467012,"06","2009","16",19.7680568614719
"1",3.34127472272802,"06","2009","16",19.7680568614719
"1",2.20430762791696,"06","2009","16",19.7680568614719
"1",1.87999431731067,"06","2009","16",19.7680568614719
"1",3.06834893934619,"06","2009","16",19.7680568614719
"1",1.08434338368129,"06","2009","16",19.7680568614719
"1",5.91889124162835,"06","2009","16",19.7680568614719
"1",1.72601581136168,"06","2009","16",19.7680568614719
"1",6.94683023921487,"06","2009","16",19.7680568614719
"1",2.32150844381945,"06","2009","16",19.7680568614719
"1",0.587480840139496,"06","2013","11",18.5536667205017
"1",0.539068109255431,"09","2014","10",19.9823735391445
"1",1.67280626655175,"09","2014","10",24.5437263544598
"1",9.4144734082666,"09","2014","10",24.5437263544598
"1",1.87173933905777,"09","2014","10",24.5437263544598
"1",2.15172356405603,"09","2012","12",22.625506497669
"1",1.2585346767581,"09","2012","12",22.625506497669
"1",7.87293149124496,"03","2009","04",20.2836314957265
"1",9.525744900331,"08","2009","02",18.431778977591
"1",3.50600889513517,"05","2009","20",21.0316891666667
"1",2.71731220348772,"05","2009","20",21.0316891666667
"1",2.23463540580211,"02","2011","02",14.7452847619048
"1",9.615035996091,"02","2011","02",14.7452847619048
"1",1.08869565251453,"06","2011","12",18.0912870995671
"1",4.20588874764772,"06","2011","12",18.0912870995671
"1",3.96178473461297,"06","2011","12",18.0912870995671
"1",1.21697787251347,"06","2011","12",18.0912870995671
"1",2.24047067335005,"06","2011","12",18.0912870995671
"1",4.31304917965311,"06","2011","12",18.0912870995671
"1",0.709044107368362,"06","2011","12",18.9158161471862
"1",1.171797861323,"06","2011","12",18.0912870995671
"1",0.977590032258653,"06","2011","12",18.0528870995671
"1",1.80604569531411,"06","2011","12",18.0912870995671
"1",6.46933990083364,"06","2011","12",18.0912870995671
"1",0.659214154357866,"06","2011","12",18.5537402380952
"1",0.438434995437273,"06","2011","12",14.5999923809524
"1",0.406872697489662,"06","2011","12",11.2915120300752
"1",1.78214846009156,"06","2011","12",18.0912870995671
"1",1.49888193271899,"06","2011","12",18.0912870995671
"1",1.35043435322737,"06","2011","12",18.0912870995671
"1",1.89309757543513,"06","2011","12",18.0912870995671
"1",3.6938050531144,"06","2011","12",18.0912870995671
"1",3.89926154537139,"06","2011","12",18.0912870995671
"1",2.79908197477048,"06","2011","12",18.0912870995671
"1",1.17703544795627,"06","2011","12",18.0912870995671
"1",1.97262131576527,"06","2011","12",18.0912870995671
"1",1.37231946732532,"06","2011","12",18.0912870995671
"1",1.65597524390456,"06","2011","12",18.0912870995671
"1",1.20356020292344,"06","2011","12",18.0912870995671
"1",2.84655807155856,"06","2011","12",18.0912870995671
"1",1.6533689770336,"06","2011","12",18.0912870995671
"1",2.90907007657761,"06","2011","12",18.0912870995671
"1",0.361367452691463,"06","2011","12",10.2164659983292
"1",1.61954535646904,"06","2011","12",18.0912870995671
"1",1.4639984782019,"06","2011","12",18.0912870995671
"1",3.09340466415087,"06","2011","12",18.0912870995671
"1",0.917444147915093,"06","2011","12",18.3548204329004
"1",0.943548543584116,"06","2011","12",18.2124870995671
"1",2.49810676136503,"06","2011","12",18.0912870995671
"1",2.38529505511739,"06","2011","12",18.0912870995671
"1",2.64772818133478,"06","2011","12",18.0912870995671
"1",2.23185229572478,"06","2011","12",18.0912870995671
"1",3.49281029024518,"06","2011","12",18.0912870995671
"1",0.928051578469999,"06","2011","12",17.9983537662338
"1",1.21333878706714,"06","2011","12",18.0912870995671
"1",0.709909790627242,"06","2011","12",18.9138161471862
"1",3.07671689565258,"06","2011","12",18.0912870995671
"1",2.40844324705966,"06","2011","12",18.0912870995671
"1",1.47808669216082,"06","2011","12",18.0912870995671
"1",3.37120679171714,"06","2011","12",18.0912870995671
"1",2.24884737599547,"06","2011","12",18.0912870995671
"1",2.23711316344575,"06","2011","12",18.0912870995671
"1",2.9524622039609,"06","2011","12",18.0912870995671
"1",2.48177560237543,"06","2011","12",18.0912870995671
"1",3.39683073165865,"06","2011","12",18.0912870995671
"1",2.24911082713484,"06","2011","12",18.0912870995671
"1",1.78195341018322,"06","2011","12",18.0912870995671
"1",7.5740128371072,"06","2011","12",18.0912870995671
"1",1.79259482227935,"06","2011","12",18.0912870995671
"1",2.30050678894475,"06","2011","12",18.0912870995671
"1",8.05164252180444,"06","2011","12",18.0912870995671
"1",11.3333477112937,"06","2011","12",18.0912870995671
"1",1.24137660615945,"06","2011","12",18.0912870995671
"1",1.23977545387807,"06","2011","12",18.0912870995671
"1",5.10953108497077,"06","2011","12",18.0912870995671
"1",1.03064929275319,"06","2011","12",18.0912870995671
"1",1.21363475228677,"06","2011","12",18.0912870995671
"1",0.680291846025153,"06","2011","12",18.7083542424242
"1",1.32583805116639,"06","2011","12",18.0912870995671
"1",1.26113079897787,"06","2011","12",18.0912870995671
"1",2.13783354093881,"06","2011","12",18.0912870995671
"1",7.46777882169619,"06","2011","12",18.0912870995671
"1",3.77396623374121,"06","2011","12",18.0912870995671
"1",1.38363300673756,"06","2011","12",18.0912870995671
"1",2.10301802168986,"06","2011","12",18.0912870995671
"1",3.61484251902013,"06","2011","12",18.0912870995671
"1",6.0343323923563,"06","2011","12",18.0912870995671
"1",2.0353218597905,"06","2011","12",18.0912870995671
"1",9.82801115636931,"06","2011","12",18.0912870995671
"1",2.15628092944077,"06","2011","12",18.0912870995671
"1",2.88894643371762,"06","2011","12",18.0912870995671
"1",0.392520033739147,"06","2011","12",11.1468731411863
"1",1.39361943512907,"06","2011","12",18.0912870995671
"1",3.38067465576888,"06","2011","12",18.0912870995671
"1",4.6025276733173,"06","2011","12",18.0912870995671
"1",2.66025053689816,"06","2011","12",18.0912870995671
"1",6.94258053356135,"06","2011","12",18.0912870995671
"1",4.6287865769095,"06","2011","12",18.0912870995671
"1",5.78979514571063,"06","2011","12",18.0912870995671
"1",1.6768560186601,"06","2011","12",18.0912870995671
"1",10.0010425082709,"06","2011","12",18.0912870995671
"1",2.42937264136136,"06","2011","12",18.0912870995671
"1",0.905267399509805,"06","2011","12",18.4359537662338
"1",10.7230864271006,"06","2011","12",18.0912870995671
"1",0.520980559224564,"06","2011","12",15.9908916666667
"1",0.903136920262766,"06","2011","12",18.4359537662338
"1",1.94382053487866,"06","2011","12",18.0912870995671
"1",0.79544617731708,"06","2011","12",17.6796053535354
"1",19.6784612775743,"06","2011","12",18.0912870995671
"1",1.54508018482422,"06","2011","12",18.0912870995671
"1",1.52043842512295,"06","2011","12",18.0912870995671
"1",0.746705717201385,"06","2011","12",20.0146444805195
"1",1.26585333319696,"06","2011","12",18.0912870995671
"1",1.85249175518099,"06","2011","12",18.0912870995671
"1",0.24830531807675,"06","2011","12",7.56750527682844
"1",4.38305271012829,"06","2011","12",18.0912870995671
"1",3.87637269474285,"06","2011","12",18.0912870995671
"1",0.917129879054481,"06","2011","12",18.3548204329004
"1",0.959855745596214,"06","2011","12",18.2520870995671
"1",0.00965230470014898,"06","2011","12",6.40510714285714
